company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,departure_delay_minutes,time_pressure_ratio,ground_time_variance,ground_time_efficiency,total_passengers,total_children,basic_economy_pax,stroller_users,lap_children,pnr_count,load_factor,children_ratio,basic_economy_ratio,avg_party_size,wheelchair_requests,unaccompanied_minors,total_ssrs,ssr_intensity,aircraft_size_category,departure_country,arrival_country,is_international,from_major_hub,to_major_hub,is_express,difficulty_score
UA,1082,2025-08-10,ORD,PIT,2025-08-10T14:12:00Z,2025-08-10T16:53:00Z,2025-08-10T14:32:00Z,2025-08-10T17:06:00Z,150,A320-200,Mainline,90,55,46,20.0,-0.4888888888888889,-0.3888888888888889,1.9565217391304348,157,6,12,1,2,123,1.0466666666666666,0.03821656050955414,0.07643312101910828,1.2764227642276422,2,2,4,0.025477707006369428,Medium,US,US,0,1,0,0,0.4085025088126758
UA,970,2025-08-07,ORD,FCO,2025-08-07T15:50:00Z,2025-08-08T07:55:00Z,2025-08-07T15:54:00Z,2025-08-08T07:59:00Z,318,B787-10,Mainline,160,172,155,4.0,-0.03125,0.075,1.032258064516129,248,17,0,3,0,108,0.779874213836478,0.06854838709677419,0.0,2.2962962962962963,10,0,10,0.04032258064516129,Large,US,IT,1,1,0,0,0.4269908594177015
UA,2099,2025-08-02,ORD,IAH,2025-08-02T09:46:00Z,2025-08-02T12:40:00Z,2025-08-02T09:50:00Z,2025-08-02T12:30:00Z,179,B737-MAX9,Mainline,125,137,56,4.0,-0.552,0.096,2.232142857142857,218,13,22,2,3,143,1.217877094972067,0.05963302752293578,0.10091743119266056,1.5244755244755244,28,4,32,0.14678899082568808,Medium,US,US,0,1,0,0,0.47635140166135465
OO,4778,2025-08-09,ORD,FAR,2025-08-09T08:45:00Z,2025-08-09T10:57:00Z,2025-08-09T08:41:00Z,2025-08-09T11:10:00Z,50,CRJ-200,Express,55,57,29,-4.0,-0.4727272727272727,0.03636363636363636,1.896551724137931,47,1,4,0,1,29,0.94,0.02127659574468085,0.0851063829787234,1.6206896551724137,0,0,0,0.0,Small,US,US,0,1,0,1,0.39053235181387175
UA,1660,2025-08-04,ORD,SFO,2025-08-04T16:50:00Z,2025-08-04T19:36:00Z,2025-08-04T18:07:00Z,2025-08-04T20:35:00Z,234,B757-300,Mainline,9,66,66,77.0,6.333333333333333,6.333333333333333,0.13636363636363635,271,9,23,1,1,190,1.1581196581196582,0.033210332103321034,0.08487084870848709,1.4263157894736842,13,0,13,0.04797047970479705,Large,US,US,0,1,0,0,0.40323714346294354
UA,1314,2025-08-11,ORD,IAH,2025-08-11T14:26:00Z,2025-08-11T17:25:00Z,2025-08-11T14:25:00Z,2025-08-11T17:23:00Z,200,A321-2NX,Mainline,72,89,62,-1.0,-0.1388888888888889,0.2361111111111111,1.1612903225806452,202,5,3,0,0,162,1.01,0.024752475247524754,0.01485148514851485,1.2469135802469136,3,1,4,0.019801980198019802,Medium,US,US,0,1,0,0,0.38133724158432053
YX,3535,2025-08-10,ORD,DSM,2025-08-10T13:12:00Z,2025-08-10T14:44:00Z,2025-08-10T14:27:00Z,2025-08-10T15:50:00Z,76,ERJ-175,Express,80,183,34,75.0,-0.575,1.2875,2.3529411764705883,80,1,3,0,1,66,1.0526315789473684,0.0125,0.0375,1.2121212121212122,6,0,6,0.075,Small,US,US,0,1,0,1,0.38279305195295704
UA,490,2025-08-05,ORD,SAT,2025-08-05T08:45:00Z,2025-08-05T11:45:00Z,2025-08-05T08:40:00Z,2025-08-05T11:26:00Z,126,B737-700,Mainline,64,77,43,-5.0,-0.328125,0.203125,1.4883720930232558,118,2,11,0,0,89,0.9365079365079365,0.01694915254237288,0.09322033898305085,1.3258426966292134,1,0,1,0.00847457627118644,Medium,US,US,0,1,0,0,0.38424856632748805
YX,3493,2025-08-03,ORD,DTW,2025-08-03T21:25:00Z,2025-08-03T23:57:00Z,2025-08-03T21:43:00Z,2025-08-03T23:59:00Z,76,ERJ-175,Express,60,42,34,18.0,-0.43333333333333335,-0.3,1.7647058823529411,72,0,3,0,0,40,0.9473684210526315,0.0,0.041666666666666664,1.8,2,0,2,0.027777777777777776,Small,US,US,0,1,0,1,0.3795076083702497
UA,1531,2025-08-10,ORD,DSM,2025-08-10T20:20:00Z,2025-08-10T21:47:00Z,2025-08-10T20:17:00Z,2025-08-10T21:40:00Z,126,A319-100,Mainline,120,109,43,-3.0,-0.6416666666666667,-0.09166666666666666,2.7906976744186047,93,2,15,0,0,80,0.7380952380952381,0.021505376344086023,0.16129032258064516,1.1625,3,0,3,0.03225806451612903,Medium,US,US,0,1,0,0,0.38951086087356984
UA,1643,2025-08-08,ORD,SEA,2025-08-08T07:10:00Z,2025-08-08T09:50:00Z,2025-08-08T07:09:00Z,2025-08-08T09:49:00Z,179,B737-900,Mainline,160,182,62,-1.0,-0.6125,0.1375,2.5806451612903225,209,8,28,2,0,110,1.1675977653631284,0.03827751196172249,0.1339712918660287,1.9,8,0,8,0.03827751196172249,Medium,US,US,0,1,0,0,0.43695153345970406
OO,5946,2025-08-09,ORD,RAP,2025-08-09T20:05:00Z,2025-08-09T21:46:00Z,2025-08-09T19:58:00Z,2025-08-09T21:11:00Z,70,ERJ-175,Express,77,49,34,-7.0,-0.5584415584415584,-0.36363636363636365,2.264705882352941,80,7,2,2,0,39,1.1428571428571428,0.0875,0.025,2.051282051282051,0,0,0,0.0,Small,US,US,0,1,0,1,0.4342157975683036
G7,4517,2025-08-08,ORD,SCE,2025-08-08T14:10:00Z,2025-08-08T17:01:00Z,2025-08-08T14:03:00Z,2025-08-08T17:36:00Z,50,CRJ-550,Express,125,137,29,-7.0,-0.768,0.096,4.310344827586207,47,0,1,0,0,42,0.94,0.0,0.02127659574468085,1.119047619047619,0,0,0,0.0,Small,US,US,0,1,0,1,0.3565759302423561
UA,118,2025-08-11,ORD,EDI,2025-08-11T18:40:00Z,2025-08-12T08:25:00Z,2025-08-11T18:44:00Z,2025-08-12T08:16:00Z,176,B757-200,Mainline,90,116,75,4.0,-0.16666666666666666,0.28888888888888886,1.2,139,3,0,1,0,87,0.7897727272727273,0.02158273381294964,0.0,1.5977011494252873,19,2,21,0.1510791366906475,Medium,US,GB,1,1,0,0,0.4043482259973338
UA,1620,2025-08-11,ORD,SEA,2025-08-11T08:50:00Z,2025-08-11T11:37:00Z,2025-08-11T08:44:00Z,2025-08-11T11:27:00Z,200,A321-2NX,Mainline,72,84,62,-6.0,-0.1388888888888889,0.16666666666666666,1.1612903225806452,229,7,24,1,1,160,1.145,0.03056768558951965,0.10480349344978165,1.43125,15,0,15,0.06550218340611354,Medium,US,US,0,1,0,0,0.41978748630265345
G7,4387,2025-08-10,ORD,CID,2025-08-10T09:20:00Z,2025-08-10T10:40:00Z,2025-08-10T09:20:00Z,2025-08-10T11:24:00Z,50,CRJ-550,Express,96,95,29,0.0,-0.6979166666666666,-0.010416666666666666,3.310344827586207,50,0,6,0,1,43,1.0,0.0,0.12,1.1627906976744187,14,0,14,0.28,Small,US,US,0,1,0,1,0.3967919919897184
UA,2201,2025-08-05,ORD,MCO,2025-08-05T14:01:00Z,2025-08-05T18:00:00Z,2025-08-05T14:04:00Z,2025-08-05T17:45:00Z,179,B737-900,Mainline,67,93,56,3.0,-0.16417910447761194,0.3880597014925373,1.1964285714285714,252,20,21,4,1,131,1.4078212290502794,0.07936507936507936,0.08333333333333333,1.9236641221374047,18,0,18,0.07142857142857142,Medium,US,US,0,1,0,0,0.46897968502337656
UA,2144,2025-08-12,ORD,YYZ,2025-08-12T18:34:00Z,2025-08-12T15:46:00Z,2025-08-12T18:34:00Z,2025-08-12T19:15:00Z,126,A319-100,Mainline,76,108,52,0.0,-0.3157894736842105,0.42105263157894735,1.4615384615384615,135,4,13,0,2,93,1.0714285714285714,0.02962962962962963,0.0962962962962963,1.4516129032258065,8,1,9,0.06666666666666667,Medium,US,CA,1,1,0,0,0.41949167559424694
OO,5392,2025-08-08,ORD,OKC,2025-08-08T19:36:00Z,2025-08-08T22:03:00Z,2025-08-08T19:55:00Z,2025-08-08T22:32:00Z,76,ERJ-175,Express,47,36,34,19.0,-0.2765957446808511,-0.23404255319148937,1.3823529411764706,66,1,2,0,0,55,0.868421052631579,0.015151515151515152,0.030303030303030304,1.2,4,0,4,0.06060606060606061,Small,US,US,0,1,0,1,0.3674698710622599
UA,1030,2025-08-05,ORD,ABQ,2025-08-05T19:35:00Z,2025-08-05T21:50:00Z,2025-08-05T20:21:00Z,2025-08-05T22:35:00Z,126,A319-100,Mainline,60,44,43,46.0,-0.2833333333333333,-0.26666666666666666,1.3953488372093024,164,15,16,3,3,94,1.3015873015873016,0.09146341463414634,0.0975609756097561,1.7446808510638299,9,0,9,0.054878048780487805,Medium,US,US,0,1,0,0,0.4590460869842957
OO,5138,2025-08-05,ORD,MGW,2025-08-05T21:13:00Z,2025-08-05T23:59:00Z,2025-08-05T21:16:00Z,2025-08-05T23:52:00Z,50,CRJ-200,Express,63,46,29,3.0,-0.5396825396825397,-0.2698412698412698,2.1724137931034484,33,2,7,0,0,27,0.66,0.06060606060606061,0.21212121212121213,1.2222222222222223,4,0,4,0.12121212121212122,Small,US,US,0,1,0,1,0.4175845639279744
OO,5819,2025-08-08,ORD,DLH,2025-08-08T09:00:00Z,2025-08-08T10:51:00Z,2025-08-08T09:10:00Z,2025-08-08T10:59:00Z,50,CRJ-550,Express,74,91,29,10.0,-0.6081081081081081,0.22972972972972974,2.5517241379310347,46,0,2,0,0,36,0.92,0.0,0.043478260869565216,1.2777777777777777,10,0,10,0.21739130434782608,Small,US,US,0,1,0,1,0.3767126447769255
OO,5337,2025-08-10,ORD,ROA,2025-08-10T14:00:00Z,2025-08-10T17:00:00Z,2025-08-10T14:23:00Z,2025-08-10T17:07:00Z,76,ERJ-175,Express,47,63,34,23.0,-0.2765957446808511,0.3404255319148936,1.3823529411764706,77,1,3,0,0,50,1.013157894736842,0.012987012987012988,0.03896103896103896,1.54,6,0,6,0.07792207792207792,Small,US,US,0,1,0,1,0.3860587093378435
UA,793,2025-08-07,ORD,DFW,2025-08-07T16:20:00Z,2025-08-07T18:58:00Z,2025-08-07T16:32:00Z,2025-08-07T18:58:00Z,126,A319-100,Mainline,97,49,43,12.0,-0.5567010309278351,-0.4948453608247423,2.255813953488372,139,5,7,1,0,98,1.1031746031746033,0.03597122302158273,0.050359712230215826,1.4183673469387754,8,0,8,0.05755395683453238,Medium,US,US,0,1,0,0,0.4055790079773513
YX,3409,2025-08-01,ORD,YOW,2025-08-01T13:56:00Z,2025-08-01T17:06:00Z,2025-08-01T14:01:00Z,2025-08-01T17:31:00Z,76,ERJ-175,Express,50,33,42,5.0,-0.16,-0.34,1.1904761904761905,81,2,2,0,0,62,1.0657894736842106,0.024691358024691357,0.024691358024691357,1.3064516129032258,2,0,2,0.024691358024691357,Small,US,CA,1,1,0,1,0.385470838500029
OO,5395,2025-08-09,ORD,GSO,2025-08-09T13:44:00Z,2025-08-09T16:51:00Z,2025-08-09T13:39:00Z,2025-08-09T16:27:00Z,70,ERJ-175,Express,58,46,34,-5.0,-0.41379310344827586,-0.20689655172413793,1.7058823529411764,68,1,8,0,0,57,0.9714285714285714,0.014705882352941176,0.11764705882352941,1.1929824561403508,1,2,3,0.04411764705882353,Small,US,US,0,1,0,1,0.3960039294905405
G7,4504,2025-08-15,ORD,CHA,2025-08-15T08:45:00Z,2025-08-15T11:35:00Z,2025-08-15T11:09:00Z,2025-08-15T13:44:00Z,50,CRJ-550,Express,53,28,29,144.0,-0.4528301886792453,-0.4716981132075472,1.8275862068965518,43,0,3,0,0,41,0.86,0.0,0.06976744186046512,1.048780487804878,4,0,4,0.09302325581395349,Small,US,US,0,1,0,1,0.3649584935989177
UA,2138,2025-08-15,ORD,LGA,2025-08-15T14:05:00Z,2025-08-15T17:27:00Z,2025-08-15T14:10:00Z,2025-08-15T17:29:00Z,166,B737-800,Mainline,62,55,51,5.0,-0.1774193548387097,-0.11290322580645161,1.2156862745098038,159,3,25,0,0,122,0.9578313253012049,0.018867924528301886,0.15723270440251572,1.3032786885245902,10,0,10,0.06289308176100629,Medium,US,US,0,1,0,0,0.40667038972328706
UA,2329,2025-08-06,ORD,DTW,2025-08-06T14:45:00Z,2025-08-06T17:13:00Z,2025-08-06T15:16:00Z,2025-08-06T17:31:00Z,126,A319-100,Mainline,-3,36,43,31.0,0.0,0.0,-0.06976744186046512,107,2,1,0,1,81,0.8492063492063492,0.018691588785046728,0.009345794392523364,1.3209876543209877,4,0,4,0.037383177570093455,Medium,US,US,0,1,0,0,0.366445400458017
OO,5474,2025-08-15,ORD,MBS,2025-08-15T18:35:00Z,2025-08-15T21:02:00Z,2025-08-15T19:02:00Z,2025-08-15T21:18:00Z,50,CRJ-550,Express,10,43,29,27.0,1.9,3.3,0.3448275862068966,43,0,1,0,0,29,0.86,0.0,0.023255813953488372,1.4827586206896552,2,0,2,0.046511627906976744,Small,US,US,0,1,0,1,0.3601790935787113
G7,4563,2025-08-13,ORD,FSD,2025-08-13T12:45:00Z,2025-08-13T14:35:00Z,2025-08-13T13:35:00Z,2025-08-13T15:07:00Z,50,CRJ-550,Express,74,65,29,50.0,-0.6081081081081081,-0.12162162162162163,2.5517241379310347,50,0,4,0,1,43,1.0,0.0,0.08,1.1627906976744187,0,0,0,0.0,Small,US,US,0,1,0,1,0.3708565510363714
G7,4529,2025-08-01,ORD,SGF,2025-08-01T08:55:00Z,2025-08-01T10:48:00Z,2025-08-01T08:46:00Z,2025-08-01T10:25:00Z,50,CRJ-550,Express,62,58,29,-9.0,-0.532258064516129,-0.06451612903225806,2.1379310344827585,48,0,6,0,0,41,0.96,0.0,0.125,1.170731707317073,2,0,2,0.041666666666666664,Small,US,US,0,1,0,1,0.3797790409519547
UA,2038,2025-08-04,ORD,BUF,2025-08-04T07:15:00Z,2025-08-04T09:54:00Z,2025-08-04T07:11:00Z,2025-08-04T09:51:00Z,126,A319-100,Mainline,774,593,43,-4.0,-0.9444444444444444,-0.23385012919896642,18.0,160,10,13,1,0,86,1.2698412698412698,0.0625,0.08125,1.8604651162790697,4,0,4,0.025,Medium,US,US,0,1,0,0,0.4405582012419692
G7,4574,2025-08-02,ORD,YOW,2025-08-02T10:56:00Z,2025-08-02T14:04:00Z,2025-08-02T10:53:00Z,2025-08-02T14:22:00Z,50,CRJ-550,Express,63,38,37,-3.0,-0.4126984126984127,-0.3968253968253968,1.7027027027027026,54,3,5,1,1,39,1.08,0.05555555555555555,0.09259259259259259,1.3846153846153846,0,2,2,0.037037037037037035,Small,US,CA,1,1,0,1,0.426276217122669
OO,5841,2025-08-03,ORD,MEM,2025-08-03T12:48:00Z,2025-08-03T14:46:00Z,2025-08-03T12:57:00Z,2025-08-03T14:49:00Z,70,ERJ-175,Express,15,32,34,9.0,1.2666666666666666,1.1333333333333333,0.4411764705882353,90,4,4,1,1,60,1.2857142857142858,0.044444444444444446,0.044444444444444446,1.5,3,0,3,0.03333333333333333,Small,US,US,0,1,0,1,0.40536609549319724
G7,4568,2025-08-10,ORD,SCE,2025-08-10T10:35:00Z,2025-08-10T13:25:00Z,2025-08-10T10:35:00Z,2025-08-10T13:09:00Z,50,CRJ-550,Express,53,72,29,0.0,-0.4528301886792453,0.3584905660377358,1.8275862068965518,39,0,8,0,0,35,0.78,0.0,0.20512820512820512,1.1142857142857143,2,0,2,0.05128205128205128,Small,US,US,0,1,0,1,0.38548213681697185
UA,561,2025-08-03,ORD,MCI,2025-08-03T12:45:00Z,2025-08-03T14:22:00Z,2025-08-03T12:49:00Z,2025-08-03T14:12:00Z,166,B737-800,Mainline,42,78,51,4.0,0.21428571428571427,0.8571428571428571,0.8235294117647058,185,5,7,1,2,128,1.1144578313253013,0.02702702702702703,0.03783783783783784,1.4453125,14,0,14,0.07567567567567568,Medium,US,US,0,1,0,0,0.40344773939838313
UA,1010,2025-08-03,ORD,DCA,2025-08-03T08:00:00Z,2025-08-03T10:56:00Z,2025-08-03T07:54:00Z,2025-08-03T10:47:00Z,150,A320-200,Mainline,92,64,52,-6.0,-0.43478260869565216,-0.30434782608695654,1.7692307692307692,148,4,20,2,1,112,0.9866666666666667,0.02702702702702703,0.13513513513513514,1.3214285714285714,6,0,6,0.04054054054054054,Medium,US,US,0,1,0,0,0.4057683494252577
UA,2865,2025-08-03,ORD,LGA,2025-08-03T18:30:00Z,2025-08-03T21:54:00Z,2025-08-03T18:28:00Z,2025-08-03T22:07:00Z,166,B737-800,Mainline,80,82,51,-2.0,-0.3625,0.025,1.5686274509803921,180,4,16,0,0,140,1.0843373493975903,0.022222222222222223,0.08888888888888889,1.2857142857142858,4,0,4,0.022222222222222223,Medium,US,US,0,1,0,0,0.39495217129034593
UA,2059,2025-08-10,ORD,PDX,2025-08-10T19:55:00Z,2025-08-10T22:29:00Z,2025-08-10T20:12:00Z,2025-08-10T22:26:00Z,179,B737-MAX9,Mainline,73,71,56,17.0,-0.2328767123287671,-0.0273972602739726,1.3035714285714286,181,7,28,2,0,130,1.011173184357542,0.03867403314917127,0.15469613259668508,1.3923076923076922,7,0,7,0.03867403314917127,Medium,US,US,0,1,0,0,0.4175695459029612
UA,2333,2025-08-14,ORD,BWI,2025-08-14T10:46:00Z,2025-08-14T13:48:00Z,2025-08-14T10:44:00Z,2025-08-14T13:50:00Z,179,B737-900,Mainline,68,55,56,-2.0,-0.17647058823529413,-0.19117647058823528,1.2142857142857142,174,8,21,2,2,129,0.9720670391061452,0.04597701149425287,0.1206896551724138,1.3488372093023255,12,0,12,0.06896551724137931,Medium,US,US,0,1,0,0,0.41753597163183137
UA,1168,2025-08-14,ORD,SFO,2025-08-14T15:54:00Z,2025-08-14T18:44:00Z,2025-08-14T15:51:00Z,2025-08-14T18:20:00Z,200,A321-2NX,Mainline,72,68,62,-3.0,-0.1388888888888889,-0.05555555555555555,1.1612903225806452,222,7,15,1,0,173,1.11,0.03153153153153153,0.06756756756756757,1.283236994219653,7,0,7,0.03153153153153153,Medium,US,US,0,1,0,0,0.39891269806343543
UA,481,2025-08-14,ORD,RNO,2025-08-14T19:52:00Z,2025-08-14T22:19:00Z,2025-08-14T20:01:00Z,2025-08-14T22:10:00Z,126,B737-700,Mainline,57,55,43,9.0,-0.24561403508771928,-0.03508771929824561,1.3255813953488371,125,3,7,0,0,92,0.9920634920634921,0.024,0.056,1.358695652173913,7,0,7,0.056,Medium,US,US,0,1,0,0,0.39017677494062075
UA,2329,2025-08-05,ORD,DTW,2025-08-05T14:45:00Z,2025-08-05T17:13:00Z,2025-08-05T14:43:00Z,2025-08-05T17:01:00Z,150,A320-200,Mainline,125,139,46,-2.0,-0.632,0.112,2.717391304347826,109,0,8,0,0,94,0.7266666666666667,0.0,0.07339449541284404,1.1595744680851063,10,0,10,0.09174311926605505,Medium,US,US,0,1,0,0,0.3695214627386433
UA,2113,2025-08-09,ORD,FSD,2025-08-09T20:08:00Z,2025-08-09T22:00:00Z,2025-08-09T23:21:00Z,2025-08-10T00:53:00Z,179,B737-900,Mainline,1533,1704,56,193.0,-0.9634703196347032,0.11154598825831702,27.375,190,9,23,1,4,98,1.0614525139664805,0.04736842105263158,0.12105263157894737,1.9387755102040816,18,0,18,0.09473684210526316,Medium,US,US,0,1,0,0,0.4477379391836891
UA,1617,2025-08-13,ORD,PHL,2025-08-13T14:20:00Z,2025-08-13T17:36:00Z,2025-08-13T16:00:00Z,2025-08-13T19:25:00Z,166,B737-800,Mainline,65,182,51,100.0,-0.2153846153846154,1.8,1.2745098039215685,192,8,20,3,0,136,1.1566265060240963,0.041666666666666664,0.10416666666666667,1.411764705882353,16,0,16,0.08333333333333333,Medium,US,US,0,1,0,0,0.43103343306296743
UA,1974,2025-08-12,ORD,PWM,2025-08-12T18:30:00Z,2025-08-12T22:01:00Z,2025-08-12T20:20:00Z,2025-08-13T00:20:00Z,126,B737-700,Mainline,165,54,43,110.0,-0.7393939393939394,-0.6727272727272727,3.8372093023255816,95,5,6,1,1,62,0.753968253968254,0.05263157894736842,0.06315789473684211,1.532258064516129,3,0,3,0.031578947368421054,Medium,US,US,0,1,0,0,0.39877931872007516
UA,2333,2025-08-09,ORD,BWI,2025-08-09T10:46:00Z,2025-08-09T13:48:00Z,2025-08-09T13:28:00Z,2025-08-09T16:24:00Z,179,B737-900,Mainline,-119,51,56,162.0,0.0,0.0,-2.125,208,9,15,4,2,130,1.1620111731843576,0.04326923076923077,0.07211538461538461,1.6,15,0,15,0.07211538461538461,Medium,US,US,0,1,0,0,0.4241142270448649
UA,763,2025-08-15,ORD,PWM,2025-08-15T10:58:00Z,2025-08-15T14:24:00Z,2025-08-15T11:54:00Z,2025-08-15T14:57:00Z,166,B737-800,Mainline,4,63,51,56.0,11.75,14.75,0.0784313725490196,200,7,21,3,4,122,1.2048192771084338,0.035,0.105,1.639344262295082,2,0,2,0.01,Medium,US,US,0,1,0,0,0.3944978610797507
UA,912,2025-08-04,ORD,KEF,2025-08-04T21:10:00Z,2025-08-05T08:30:00Z,2025-08-04T21:53:00Z,2025-08-05T09:14:00Z,176,B757-200,Mainline,150,146,75,43.0,-0.5,-0.02666666666666667,2.0,166,1,0,0,0,101,0.9431818181818182,0.006024096385542169,0.0,1.6435643564356435,9,0,9,0.05421686746987952,Medium,US,IS,1,1,0,0,0.38399008716287036
UA,1996,2025-08-04,ORD,SJU,2025-08-04T08:49:00Z,2025-08-04T14:44:00Z,2025-08-04T08:41:00Z,2025-08-04T14:32:00Z,200,A321-2NX,Mainline,514,540,62,-8.0,-0.8793774319066148,0.05058365758754864,8.290322580645162,253,14,27,2,2,134,1.265,0.05533596837944664,0.1067193675889328,1.8880597014925373,8,0,8,0.03162055335968379,Medium,US,PR,1,1,0,0,0.4507766814695809
UA,468,2025-08-08,ORD,IAH,2025-08-08T06:00:00Z,2025-08-08T08:50:00Z,2025-08-08T06:02:00Z,2025-08-08T08:31:00Z,179,B737-900,Mainline,374,406,56,2.0,-0.8502673796791443,0.0855614973262032,6.678571428571429,216,11,34,2,1,128,1.2067039106145252,0.05092592592592592,0.1574074074074074,1.6875,27,0,27,0.125,Medium,US,US,0,1,0,0,0.4657236053973485
UA,764,2025-08-05,ORD,YYC,2025-08-05T08:43:00Z,2025-08-05T11:36:00Z,2025-08-05T08:45:00Z,2025-08-05T11:10:00Z,166,B737-800,Mainline,51,71,65,2.0,0.27450980392156865,0.39215686274509803,0.7846153846153846,188,6,11,0,1,99,1.1325301204819278,0.031914893617021274,0.05851063829787234,1.898989898989899,2,0,2,0.010638297872340425,Medium,US,CA,1,1,0,0,0.41279987377420796
UA,481,2025-08-06,ORD,RNO,2025-08-06T19:52:00Z,2025-08-06T22:19:00Z,2025-08-07T00:03:00Z,2025-08-07T02:01:00Z,126,B737-700,Mainline,95,206,43,251.0,-0.5473684210526316,1.168421052631579,2.2093023255813953,117,4,7,0,1,79,0.9285714285714286,0.03418803418803419,0.05982905982905983,1.481012658227848,0,0,0,0.0,Medium,US,US,0,1,0,0,0.3925696109790229
UA,2337,2025-08-06,ORD,IAD,2025-08-06T13:05:00Z,2025-08-06T16:10:00Z,2025-08-06T13:03:00Z,2025-08-06T16:13:00Z,179,B737-900,Mainline,66,84,56,-2.0,-0.15151515151515152,0.2727272727272727,1.1785714285714286,205,11,16,1,1,134,1.1452513966480447,0.05365853658536585,0.07804878048780488,1.5298507462686568,22,4,26,0.12682926829268293,Medium,US,US,0,1,0,0,0.4578627145333564
UA,1643,2025-08-13,ORD,SEA,2025-08-13T07:10:00Z,2025-08-13T09:50:00Z,2025-08-13T07:07:00Z,2025-08-13T09:36:00Z,200,A321-2NX,Mainline,491,457,62,-3.0,-0.8737270875763747,-0.06924643584521385,7.919354838709677,210,7,39,1,3,129,1.05,0.03333333333333333,0.18571428571428572,1.627906976744186,8,2,10,0.047619047619047616,Medium,US,US,0,1,0,0,0.4433151035348341
UA,224,2025-08-12,ORD,BZN,2025-08-12T09:20:00Z,2025-08-12T11:47:00Z,2025-08-12T09:20:00Z,2025-08-12T11:29:00Z,166,B737-800,Mainline,103,70,51,0.0,-0.5048543689320388,-0.32038834951456313,2.019607843137255,202,11,18,3,3,109,1.216867469879518,0.054455445544554455,0.0891089108910891,1.853211009174312,0,4,4,0.019801980198019802,Medium,US,US,0,1,0,0,0.44991258580725946
OO,5593,2025-08-04,ORD,MEM,2025-08-04T08:57:00Z,2025-08-04T11:02:00Z,2025-08-04T08:56:00Z,2025-08-04T10:43:00Z,76,ERJ-175,Express,66,47,34,-1.0,-0.48484848484848486,-0.2878787878787879,1.9411764705882353,76,0,0,0,0,73,1.0,0.0,0.0,1.0410958904109588,4,0,4,0.05263157894736842,Small,US,US,0,1,0,1,0.3572974158450144
YX,3718,2025-08-04,ORD,MSN,2025-08-04T09:02:00Z,2025-08-04T10:13:00Z,2025-08-04T09:08:00Z,2025-08-04T10:16:00Z,76,ERJ-175,Express,63,79,39,6.0,-0.38095238095238093,0.25396825396825395,1.6153846153846154,68,0,4,0,0,65,0.8947368421052632,0.0,0.058823529411764705,1.0461538461538462,4,0,4,0.058823529411764705,Small,US,US,0,1,0,1,0.36307174876821724
UA,2347,2025-08-07,ORD,CLE,2025-08-07T21:13:00Z,2025-08-07T23:39:00Z,2025-08-07T22:05:00Z,2025-08-08T00:17:00Z,166,B737-800,Mainline,62,91,51,52.0,-0.1774193548387097,0.46774193548387094,1.2156862745098038,168,4,13,1,1,143,1.0120481927710843,0.023809523809523808,0.07738095238095238,1.1748251748251748,2,0,2,0.011904761904761904,Medium,US,US,0,1,0,0,0.3853723532703471
UA,2343,2025-08-14,ORD,IND,2025-08-14T14:21:00Z,2025-08-14T16:32:00Z,2025-08-14T14:19:00Z,2025-08-14T16:44:00Z,179,B737-900,Mainline,87,90,56,-2.0,-0.3563218390804598,0.034482758620689655,1.5535714285714286,115,2,6,0,1,81,0.6424581005586593,0.017391304347826087,0.05217391304347826,1.4197530864197532,0,0,0,0.0,Medium,US,US,0,1,0,0,0.3639309574990026
OO,5905,2025-08-13,ORD,MTJ,2025-08-13T08:45:00Z,2025-08-13T11:13:00Z,2025-08-13T08:45:00Z,2025-08-13T11:20:00Z,76,ERJ-175,Express,830,635,34,0.0,-0.9590361445783132,-0.23493975903614459,24.41176470588235,80,6,9,1,1,50,1.0526315789473684,0.075,0.1125,1.6,2,0,2,0.025,Small,US,US,0,1,0,1,0.4326790025992998
YX,3498,2025-08-15,ORD,CVG,2025-08-15T07:10:00Z,2025-08-15T09:35:00Z,2025-08-15T07:03:00Z,2025-08-15T09:20:00Z,76,ERJ-175,Express,50,57,34,-7.0,-0.32,0.14,1.4705882352941178,83,3,10,0,1,60,1.0921052631578947,0.03614457831325301,0.12048192771084337,1.3833333333333333,4,0,4,0.04819277108433735,Small,US,US,0,1,0,1,0.40998129856220916
UA,1872,2025-08-04,ORD,MSP,2025-08-04T14:40:00Z,2025-08-04T16:19:00Z,2025-08-04T14:47:00Z,2025-08-04T16:13:00Z,150,A320-200,Mainline,57,83,46,7.0,-0.19298245614035087,0.45614035087719296,1.2391304347826086,129,1,3,1,0,118,0.86,0.007751937984496124,0.023255813953488372,1.0932203389830508,8,0,8,0.06201550387596899,Medium,US,US,0,1,0,0,0.36476585408532414
